Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-01 05:34:32,742-Speed 1102.49 samples/sec   Loss 2.4574 target_logit_mean 0.0006 lma 0.6805  cos_theta_tmp 0.7611  Epoch: 6   Global Step: 91500   Required: 31 hours
Training: 2025-12-01 05:34:50,167-Speed 1101.88 samples/sec   Loss 2.4910 target_logit_mean 0.0013 lma 0.6853  cos_theta_tmp 0.7575  Epoch: 6   Global Step: 91550   Required: 31 hours
Training: 2025-12-01 05:35:07,584-Speed 1102.45 samples/sec   Loss 2.3771 target_logit_mean 0.0012 lma 0.6849  cos_theta_tmp 0.7622  Epoch: 6   Global Step: 91600   Required: 31 hours
Training: 2025-12-01 05:35:25,014-Speed 1101.60 samples/sec   Loss 2.4335 target_logit_mean 0.0009 lma 0.6858  cos_theta_tmp 0.7605  Epoch: 6   Global Step: 91650   Required: 31 hours
Training: 2025-12-01 05:35:42,443-Speed 1101.66 samples/sec   Loss 2.4469 target_logit_mean 0.0023 lma 0.6887  cos_theta_tmp 0.7689  Epoch: 6   Global Step: 91700   Required: 31 hours
Training: 2025-12-01 05:35:59,858-Speed 1102.54 samples/sec   Loss 2.4810 target_logit_mean -0.0024 lma 0.6890  cos_theta_tmp 0.7648  Epoch: 6   Global Step: 91750   Required: 31 hours
Training: 2025-12-01 05:36:17,283-Speed 1101.90 samples/sec   Loss 2.3741 target_logit_mean 0.0000 lma 0.6828  cos_theta_tmp 0.7623  Epoch: 6   Global Step: 91800   Required: 31 hours
Training: 2025-12-01 05:36:34,698-Speed 1102.55 samples/sec   Loss 2.4545 target_logit_mean 0.0016 lma 0.6839  cos_theta_tmp 0.7650  Epoch: 6   Global Step: 91850   Required: 31 hours
Training: 2025-12-01 05:36:52,129-Speed 1101.52 samples/sec   Loss 2.4427 target_logit_mean 0.0002 lma 0.6802  cos_theta_tmp 0.7601  Epoch: 6   Global Step: 91900   Required: 31 hours
Training: 2025-12-01 05:37:09,544-Speed 1102.51 samples/sec   Loss 2.4529 target_logit_mean 0.0021 lma 0.6972  cos_theta_tmp 0.7661  Epoch: 6   Global Step: 91950   Required: 31 hours
Training: 2025-12-01 05:37:26,969-Speed 1101.92 samples/sec   Loss 2.4228 target_logit_mean 0.0017 lma 0.6857  cos_theta_tmp 0.7653  Epoch: 6   Global Step: 92000   Required: 31 hours
Training: 2025-12-01 05:37:44,395-Speed 1101.81 samples/sec   Loss 2.4223 target_logit_mean -0.0003 lma 0.6840  cos_theta_tmp 0.7642  Epoch: 6   Global Step: 92050   Required: 31 hours
Training: 2025-12-01 05:38:01,809-Speed 1102.65 samples/sec   Loss 2.4677 target_logit_mean -0.0004 lma 0.6807  cos_theta_tmp 0.7664  Epoch: 6   Global Step: 92100   Required: 31 hours
Training: 2025-12-01 05:38:19,236-Speed 1101.77 samples/sec   Loss 2.4148 target_logit_mean -0.0004 lma 0.6818  cos_theta_tmp 0.7556  Epoch: 6   Global Step: 92150   Required: 31 hours
Training: 2025-12-01 05:38:36,648-Speed 1102.74 samples/sec   Loss 2.5093 target_logit_mean 0.0003 lma 0.6754  cos_theta_tmp 0.7636  Epoch: 6   Global Step: 92200   Required: 31 hours
Training: 2025-12-01 05:38:54,077-Speed 1101.65 samples/sec   Loss 2.4259 target_logit_mean 0.0021 lma 0.6780  cos_theta_tmp 0.7569  Epoch: 6   Global Step: 92250   Required: 31 hours
Training: 2025-12-01 05:39:11,485-Speed 1102.95 samples/sec   Loss 2.4694 target_logit_mean 0.0031 lma 0.6875  cos_theta_tmp 0.7623  Epoch: 6   Global Step: 92300   Required: 31 hours
Training: 2025-12-01 05:39:28,912-Speed 1101.79 samples/sec   Loss 2.4744 target_logit_mean 0.0010 lma 0.6803  cos_theta_tmp 0.7653  Epoch: 6   Global Step: 92350   Required: 31 hours
Training: 2025-12-01 05:39:46,339-Speed 1101.78 samples/sec   Loss 2.4424 target_logit_mean 0.0020 lma 0.6856  cos_theta_tmp 0.7639  Epoch: 6   Global Step: 92400   Required: 31 hours
Training: 2025-12-01 05:40:03,754-Speed 1102.49 samples/sec   Loss 2.4261 target_logit_mean -0.0012 lma 0.6878  cos_theta_tmp 0.7637  Epoch: 6   Global Step: 92450   Required: 31 hours
Training: 2025-12-01 05:40:21,182-Speed 1101.76 samples/sec   Loss 2.4579 target_logit_mean 0.0000 lma 0.6817  cos_theta_tmp 0.7622  Epoch: 6   Global Step: 92500   Required: 31 hours
Training: 2025-12-01 05:40:38,595-Speed 1102.66 samples/sec   Loss 2.4833 target_logit_mean 0.0022 lma 0.6935  cos_theta_tmp 0.7602  Epoch: 6   Global Step: 92550   Required: 31 hours
Training: 2025-12-01 05:40:56,026-Speed 1101.50 samples/sec   Loss 2.4589 target_logit_mean 0.0000 lma 0.6838  cos_theta_tmp 0.7538  Epoch: 6   Global Step: 92600   Required: 31 hours
Training: 2025-12-01 05:41:13,447-Speed 1102.17 samples/sec   Loss 2.4662 target_logit_mean -0.0000 lma 0.6983  cos_theta_tmp 0.7612  Epoch: 6   Global Step: 92650   Required: 31 hours
Training: 2025-12-01 05:41:30,862-Speed 1102.53 samples/sec   Loss 2.4763 target_logit_mean 0.0004 lma 0.6945  cos_theta_tmp 0.7650  Epoch: 6   Global Step: 92700   Required: 31 hours
Training: 2025-12-01 05:41:48,287-Speed 1101.91 samples/sec   Loss 2.4868 target_logit_mean -0.0005 lma 0.6739  cos_theta_tmp 0.7545  Epoch: 6   Global Step: 92750   Required: 31 hours
Training: 2025-12-01 05:42:05,704-Speed 1102.43 samples/sec   Loss 2.4875 target_logit_mean -0.0016 lma 0.7007  cos_theta_tmp 0.7703  Epoch: 6   Global Step: 92800   Required: 31 hours
Training: 2025-12-01 05:42:23,130-Speed 1101.84 samples/sec   Loss 2.4596 target_logit_mean 0.0004 lma 0.6823  cos_theta_tmp 0.7589  Epoch: 6   Global Step: 92850   Required: 31 hours
Training: 2025-12-01 05:42:40,544-Speed 1102.62 samples/sec   Loss 2.4303 target_logit_mean -0.0003 lma 0.6864  cos_theta_tmp 0.7622  Epoch: 6   Global Step: 92900   Required: 31 hours
Training: 2025-12-01 05:42:57,969-Speed 1101.87 samples/sec   Loss 2.4628 target_logit_mean 0.0007 lma 0.6846  cos_theta_tmp 0.7636  Epoch: 6   Global Step: 92950   Required: 31 hours
Training: 2025-12-01 05:43:15,394-Speed 1101.90 samples/sec   Loss 2.4206 target_logit_mean -0.0017 lma 0.6760  cos_theta_tmp 0.7606  Epoch: 6   Global Step: 93000   Required: 31 hours
Training: 2025-12-01 05:43:32,807-Speed 1102.64 samples/sec   Loss 2.4598 target_logit_mean 0.0002 lma 0.6884  cos_theta_tmp 0.7598  Epoch: 6   Global Step: 93050   Required: 31 hours
Training: 2025-12-01 05:43:50,236-Speed 1101.70 samples/sec   Loss 2.4498 target_logit_mean -0.0010 lma 0.6849  cos_theta_tmp 0.7578  Epoch: 6   Global Step: 93100   Required: 31 hours
Training: 2025-12-01 05:44:07,655-Speed 1102.24 samples/sec   Loss 2.3810 target_logit_mean -0.0011 lma 0.6869  cos_theta_tmp 0.7588  Epoch: 6   Global Step: 93150   Required: 31 hours
Training: 2025-12-01 05:44:25,084-Speed 1101.64 samples/sec   Loss 2.4292 target_logit_mean 0.0011 lma 0.6954  cos_theta_tmp 0.7674  Epoch: 6   Global Step: 93200   Required: 31 hours
Training: 2025-12-01 05:44:42,512-Speed 1101.74 samples/sec   Loss 2.4484 target_logit_mean 0.0002 lma 0.6898  cos_theta_tmp 0.7621  Epoch: 6   Global Step: 93250   Required: 31 hours
Training: 2025-12-01 05:44:59,927-Speed 1102.56 samples/sec   Loss 2.5087 target_logit_mean -0.0003 lma 0.6815  cos_theta_tmp 0.7580  Epoch: 6   Global Step: 93300   Required: 31 hours
Training: 2025-12-01 05:45:17,353-Speed 1101.85 samples/sec   Loss 2.4360 target_logit_mean -0.0003 lma 0.6759  cos_theta_tmp 0.7598  Epoch: 6   Global Step: 93350   Required: 31 hours
Training: 2025-12-01 05:45:34,765-Speed 1102.71 samples/sec   Loss 2.4742 target_logit_mean 0.0013 lma 0.6951  cos_theta_tmp 0.7673  Epoch: 6   Global Step: 93400   Required: 31 hours
Training: 2025-12-01 05:45:52,189-Speed 1102.01 samples/sec   Loss 2.4091 target_logit_mean 0.0013 lma 0.6842  cos_theta_tmp 0.7672  Epoch: 6   Global Step: 93450   Required: 31 hours
Training: 2025-12-01 05:46:09,602-Speed 1102.64 samples/sec   Loss 2.4540 target_logit_mean 0.0015 lma 0.6778  cos_theta_tmp 0.7689  Epoch: 6   Global Step: 93500   Required: 31 hours
Training: 2025-12-01 05:46:27,033-Speed 1101.52 samples/sec   Loss 2.4532 target_logit_mean 0.0013 lma 0.6860  cos_theta_tmp 0.7535  Epoch: 6   Global Step: 93550   Required: 31 hours
Training: 2025-12-01 05:46:44,457-Speed 1101.95 samples/sec   Loss 2.4751 target_logit_mean 0.0037 lma 0.6854  cos_theta_tmp 0.7635  Epoch: 6   Global Step: 93600   Required: 31 hours
Training: 2025-12-01 05:47:01,867-Speed 1102.85 samples/sec   Loss 2.4436 target_logit_mean -0.0012 lma 0.6885  cos_theta_tmp 0.7677  Epoch: 6   Global Step: 93650   Required: 31 hours
Training: 2025-12-01 05:47:19,290-Speed 1102.07 samples/sec   Loss 2.4918 target_logit_mean 0.0007 lma 0.6756  cos_theta_tmp 0.7670  Epoch: 6   Global Step: 93700   Required: 31 hours
Training: 2025-12-01 05:47:36,703-Speed 1102.67 samples/sec   Loss 2.4543 target_logit_mean -0.0014 lma 0.6828  cos_theta_tmp 0.7698  Epoch: 6   Global Step: 93750   Required: 31 hours
Training: 2025-12-01 05:47:54,128-Speed 1101.90 samples/sec   Loss 2.4036 target_logit_mean 0.0017 lma 0.6790  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 93800   Required: 30 hours
Training: 2025-12-01 05:48:11,545-Speed 1102.40 samples/sec   Loss 2.4595 target_logit_mean 0.0001 lma 0.6949  cos_theta_tmp 0.7640  Epoch: 6   Global Step: 93850   Required: 30 hours
Training: 2025-12-01 05:48:28,974-Speed 1101.68 samples/sec   Loss 2.4960 target_logit_mean -0.0000 lma 0.6795  cos_theta_tmp 0.7607  Epoch: 6   Global Step: 93900   Required: 30 hours
Training: 2025-12-01 05:48:46,397-Speed 1102.01 samples/sec   Loss 2.4318 target_logit_mean -0.0012 lma 0.6805  cos_theta_tmp 0.7629  Epoch: 6   Global Step: 93950   Required: 30 hours
Training: 2025-12-01 05:49:03,810-Speed 1102.69 samples/sec   Loss 2.4551 target_logit_mean -0.0001 lma 0.6868  cos_theta_tmp 0.7588  Epoch: 6   Global Step: 94000   Required: 30 hours
Training: 2025-12-01 05:49:21,237-Speed 1101.77 samples/sec   Loss 2.4583 target_logit_mean -0.0016 lma 0.6651  cos_theta_tmp 0.7547  Epoch: 6   Global Step: 94050   Required: 30 hours
Training: 2025-12-01 05:49:38,648-Speed 1102.80 samples/sec   Loss 2.4315 target_logit_mean 0.0004 lma 0.6901  cos_theta_tmp 0.7670  Epoch: 6   Global Step: 94100   Required: 30 hours
Training: 2025-12-01 05:49:56,075-Speed 1101.72 samples/sec   Loss 2.4893 target_logit_mean 0.0011 lma 0.6785  cos_theta_tmp 0.7627  Epoch: 6   Global Step: 94150   Required: 30 hours
Training: 2025-12-01 05:50:13,503-Speed 1101.75 samples/sec   Loss 2.3921 target_logit_mean -0.0021 lma 0.6738  cos_theta_tmp 0.7623  Epoch: 6   Global Step: 94200   Required: 30 hours
Training: 2025-12-01 05:50:30,917-Speed 1102.57 samples/sec   Loss 2.4233 target_logit_mean 0.0022 lma 0.6799  cos_theta_tmp 0.7639  Epoch: 6   Global Step: 94250   Required: 30 hours
Training: 2025-12-01 05:50:48,341-Speed 1101.98 samples/sec   Loss 2.4713 target_logit_mean 0.0017 lma 0.6902  cos_theta_tmp 0.7605  Epoch: 6   Global Step: 94300   Required: 30 hours
Training: 2025-12-01 05:51:05,750-Speed 1102.91 samples/sec   Loss 2.3774 target_logit_mean 0.0011 lma 0.6911  cos_theta_tmp 0.7613  Epoch: 6   Global Step: 94350   Required: 30 hours
Training: 2025-12-01 05:51:23,171-Speed 1102.20 samples/sec   Loss 2.4246 target_logit_mean -0.0008 lma 0.6933  cos_theta_tmp 0.7688  Epoch: 6   Global Step: 94400   Required: 30 hours
Training: 2025-12-01 05:51:40,579-Speed 1102.98 samples/sec   Loss 2.4624 target_logit_mean 0.0015 lma 0.6835  cos_theta_tmp 0.7650  Epoch: 6   Global Step: 94450   Required: 30 hours
Training: 2025-12-01 05:51:58,004-Speed 1101.86 samples/sec   Loss 2.4771 target_logit_mean 0.0003 lma 0.6726  cos_theta_tmp 0.7647  Epoch: 6   Global Step: 94500   Required: 30 hours
Training: 2025-12-01 05:52:15,430-Speed 1101.90 samples/sec   Loss 2.4380 target_logit_mean 0.0020 lma 0.6973  cos_theta_tmp 0.7667  Epoch: 6   Global Step: 94550   Required: 30 hours
Training: 2025-12-01 05:52:32,845-Speed 1102.54 samples/sec   Loss 2.4565 target_logit_mean -0.0031 lma 0.6864  cos_theta_tmp 0.7551  Epoch: 6   Global Step: 94600   Required: 30 hours
Training: 2025-12-01 05:52:50,273-Speed 1101.72 samples/sec   Loss 2.4244 target_logit_mean 0.0018 lma 0.6844  cos_theta_tmp 0.7613  Epoch: 6   Global Step: 94650   Required: 30 hours
Training: 2025-12-01 05:53:07,682-Speed 1102.90 samples/sec   Loss 2.3614 target_logit_mean 0.0015 lma 0.6849  cos_theta_tmp 0.7662  Epoch: 6   Global Step: 94700   Required: 30 hours
Training: 2025-12-01 05:53:25,105-Speed 1102.03 samples/sec   Loss 2.4056 target_logit_mean 0.0006 lma 0.6923  cos_theta_tmp 0.7628  Epoch: 6   Global Step: 94750   Required: 30 hours
Training: 2025-12-01 05:53:42,516-Speed 1102.75 samples/sec   Loss 2.3945 target_logit_mean -0.0011 lma 0.6919  cos_theta_tmp 0.7628  Epoch: 6   Global Step: 94800   Required: 30 hours
Training: 2025-12-01 05:53:59,944-Speed 1101.77 samples/sec   Loss 2.4214 target_logit_mean -0.0014 lma 0.6983  cos_theta_tmp 0.7655  Epoch: 6   Global Step: 94850   Required: 30 hours
Training: 2025-12-01 05:54:17,368-Speed 1101.93 samples/sec   Loss 2.4620 target_logit_mean -0.0019 lma 0.6737  cos_theta_tmp 0.7609  Epoch: 6   Global Step: 94900   Required: 30 hours
Training: 2025-12-01 05:54:34,780-Speed 1102.72 samples/sec   Loss 2.4981 target_logit_mean 0.0014 lma 0.6879  cos_theta_tmp 0.7616  Epoch: 6   Global Step: 94950   Required: 30 hours
Training: 2025-12-01 05:54:52,215-Speed 1101.31 samples/sec   Loss 2.5380 target_logit_mean -0.0024 lma 0.6748  cos_theta_tmp 0.7612  Epoch: 6   Global Step: 95000   Required: 30 hours
Training: 2025-12-01 05:55:09,629-Speed 1102.59 samples/sec   Loss 2.4750 target_logit_mean 0.0008 lma 0.6801  cos_theta_tmp 0.7656  Epoch: 6   Global Step: 95050   Required: 30 hours
Training: 2025-12-01 05:55:27,055-Speed 1101.88 samples/sec   Loss 2.4319 target_logit_mean -0.0002 lma 0.6856  cos_theta_tmp 0.7590  Epoch: 6   Global Step: 95100   Required: 30 hours
Training: 2025-12-01 05:55:44,477-Speed 1102.09 samples/sec   Loss 2.4560 target_logit_mean 0.0024 lma 0.6808  cos_theta_tmp 0.7634  Epoch: 6   Global Step: 95150   Required: 30 hours
Training: 2025-12-01 05:56:01,893-Speed 1102.48 samples/sec   Loss 2.4249 target_logit_mean -0.0002 lma 0.6886  cos_theta_tmp 0.7630  Epoch: 6   Global Step: 95200   Required: 30 hours
Training: 2025-12-01 05:56:19,316-Speed 1101.98 samples/sec   Loss 2.3506 target_logit_mean -0.0006 lma 0.6743  cos_theta_tmp 0.7639  Epoch: 6   Global Step: 95250   Required: 30 hours
Training: 2025-12-01 05:56:36,734-Speed 1102.40 samples/sec   Loss 2.4289 target_logit_mean -0.0019 lma 0.6866  cos_theta_tmp 0.7652  Epoch: 6   Global Step: 95300   Required: 30 hours
Training: 2025-12-01 05:56:54,162-Speed 1101.69 samples/sec   Loss 2.4295 target_logit_mean -0.0002 lma 0.6781  cos_theta_tmp 0.7628  Epoch: 6   Global Step: 95350   Required: 30 hours
Training: 2025-12-01 05:57:11,580-Speed 1102.36 samples/sec   Loss 2.4536 target_logit_mean -0.0022 lma 0.6865  cos_theta_tmp 0.7565  Epoch: 6   Global Step: 95400   Required: 30 hours
Training: 2025-12-01 05:57:29,010-Speed 1101.60 samples/sec   Loss 2.4616 target_logit_mean -0.0014 lma 0.6869  cos_theta_tmp 0.7609  Epoch: 6   Global Step: 95450   Required: 30 hours
Training: 2025-12-01 05:57:46,442-Speed 1101.45 samples/sec   Loss 2.4602 target_logit_mean 0.0038 lma 0.6855  cos_theta_tmp 0.7664  Epoch: 6   Global Step: 95500   Required: 30 hours
Training: 2025-12-01 05:58:03,852-Speed 1102.82 samples/sec   Loss 2.4760 target_logit_mean 0.0002 lma 0.6816  cos_theta_tmp 0.7618  Epoch: 6   Global Step: 95550   Required: 30 hours
Training: 2025-12-01 05:58:21,281-Speed 1101.66 samples/sec   Loss 2.4688 target_logit_mean 0.0028 lma 0.6971  cos_theta_tmp 0.7649  Epoch: 6   Global Step: 95600   Required: 30 hours
Training: 2025-12-01 05:58:38,698-Speed 1102.36 samples/sec   Loss 2.4511 target_logit_mean 0.0007 lma 0.6956  cos_theta_tmp 0.7606  Epoch: 6   Global Step: 95650   Required: 30 hours
Training: 2025-12-01 05:58:56,125-Speed 1101.80 samples/sec   Loss 2.4677 target_logit_mean -0.0020 lma 0.6793  cos_theta_tmp 0.7619  Epoch: 6   Global Step: 95700   Required: 30 hours
Training: 2025-12-01 05:59:13,539-Speed 1102.61 samples/sec   Loss 2.3982 target_logit_mean -0.0015 lma 0.6811  cos_theta_tmp 0.7567  Epoch: 6   Global Step: 95750   Required: 30 hours
Training: 2025-12-01 05:59:30,967-Speed 1101.70 samples/sec   Loss 2.4198 target_logit_mean -0.0000 lma 0.6805  cos_theta_tmp 0.7604  Epoch: 6   Global Step: 95800   Required: 30 hours
Training: 2025-12-01 05:59:48,399-Speed 1101.48 samples/sec   Loss 2.4206 target_logit_mean 0.0027 lma 0.6863  cos_theta_tmp 0.7699  Epoch: 6   Global Step: 95850   Required: 30 hours
Training: 2025-12-01 06:00:05,815-Speed 1102.44 samples/sec   Loss 2.4653 target_logit_mean 0.0004 lma 0.6862  cos_theta_tmp 0.7598  Epoch: 6   Global Step: 95900   Required: 30 hours
Training: 2025-12-01 06:00:23,244-Speed 1101.70 samples/sec   Loss 2.4351 target_logit_mean 0.0002 lma 0.6873  cos_theta_tmp 0.7591  Epoch: 6   Global Step: 95950   Required: 30 hours
Training: 2025-12-01 06:00:40,662-Speed 1102.34 samples/sec   Loss 2.4388 target_logit_mean -0.0004 lma 0.6804  cos_theta_tmp 0.7652  Epoch: 6   Global Step: 96000   Required: 30 hours
Training: 2025-12-01 06:00:58,091-Speed 1101.62 samples/sec   Loss 2.4425 target_logit_mean 0.0007 lma 0.6950  cos_theta_tmp 0.7631  Epoch: 6   Global Step: 96050   Required: 30 hours
Training: 2025-12-01 06:01:15,521-Speed 1101.61 samples/sec   Loss 2.4852 target_logit_mean 0.0021 lma 0.6884  cos_theta_tmp 0.7609  Epoch: 6   Global Step: 96100   Required: 30 hours
Training: 2025-12-01 06:01:32,930-Speed 1102.91 samples/sec   Loss 2.4181 target_logit_mean -0.0028 lma 0.6849  cos_theta_tmp 0.7598  Epoch: 6   Global Step: 96150   Required: 30 hours
Training: 2025-12-01 06:01:50,357-Speed 1101.77 samples/sec   Loss 2.5049 target_logit_mean -0.0007 lma 0.6863  cos_theta_tmp 0.7620  Epoch: 6   Global Step: 96200   Required: 30 hours
Training: 2025-12-01 06:02:07,769-Speed 1102.72 samples/sec   Loss 2.4637 target_logit_mean -0.0022 lma 0.6798  cos_theta_tmp 0.7569  Epoch: 6   Global Step: 96250   Required: 30 hours
Training: 2025-12-01 06:02:25,193-Speed 1101.97 samples/sec   Loss 2.4694 target_logit_mean -0.0024 lma 0.6842  cos_theta_tmp 0.7587  Epoch: 6   Global Step: 96300   Required: 30 hours
Training: 2025-12-01 06:02:42,609-Speed 1102.44 samples/sec   Loss 2.4256 target_logit_mean -0.0008 lma 0.6942  cos_theta_tmp 0.7624  Epoch: 6   Global Step: 96350   Required: 30 hours
Training: 2025-12-01 06:03:00,036-Speed 1101.77 samples/sec   Loss 2.4657 target_logit_mean -0.0002 lma 0.6873  cos_theta_tmp 0.7580  Epoch: 6   Global Step: 96400   Required: 30 hours
Training: 2025-12-01 06:03:17,469-Speed 1101.45 samples/sec   Loss 2.4423 target_logit_mean -0.0007 lma 0.6938  cos_theta_tmp 0.7636  Epoch: 6   Global Step: 96450   Required: 30 hours
Training: 2025-12-01 06:03:34,885-Speed 1102.46 samples/sec   Loss 2.4336 target_logit_mean 0.0014 lma 0.6872  cos_theta_tmp 0.7677  Epoch: 6   Global Step: 96500   Required: 30 hours
Training: 2025-12-01 06:03:52,310-Speed 1101.93 samples/sec   Loss 2.3936 target_logit_mean 0.0012 lma 0.6819  cos_theta_tmp 0.7690  Epoch: 6   Global Step: 96550   Required: 30 hours
Training: 2025-12-01 06:04:09,721-Speed 1102.77 samples/sec   Loss 2.4687 target_logit_mean 0.0020 lma 0.6850  cos_theta_tmp 0.7649  Epoch: 6   Global Step: 96600   Required: 30 hours
Training: 2025-12-01 06:04:27,150-Speed 1101.64 samples/sec   Loss 2.4280 target_logit_mean 0.0006 lma 0.6840  cos_theta_tmp 0.7658  Epoch: 6   Global Step: 96650   Required: 30 hours
Training: 2025-12-01 06:04:44,560-Speed 1102.89 samples/sec   Loss 2.4536 target_logit_mean 0.0003 lma 0.6916  cos_theta_tmp 0.7619  Epoch: 6   Global Step: 96700   Required: 30 hours
Training: 2025-12-01 06:05:01,988-Speed 1101.70 samples/sec   Loss 2.4704 target_logit_mean 0.0009 lma 0.6898  cos_theta_tmp 0.7657  Epoch: 6   Global Step: 96750   Required: 30 hours
Training: 2025-12-01 06:05:19,417-Speed 1101.66 samples/sec   Loss 2.4603 target_logit_mean 0.0028 lma 0.6788  cos_theta_tmp 0.7590  Epoch: 6   Global Step: 96800   Required: 30 hours
Training: 2025-12-01 06:05:36,829-Speed 1102.72 samples/sec   Loss 2.4339 target_logit_mean 0.0021 lma 0.6916  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 96850   Required: 30 hours
Training: 2025-12-01 06:05:54,259-Speed 1101.61 samples/sec   Loss 2.3975 target_logit_mean 0.0014 lma 0.6771  cos_theta_tmp 0.7592  Epoch: 6   Global Step: 96900   Required: 30 hours
Training: 2025-12-01 06:06:11,667-Speed 1102.95 samples/sec   Loss 2.3693 target_logit_mean 0.0002 lma 0.6885  cos_theta_tmp 0.7612  Epoch: 6   Global Step: 96950   Required: 30 hours
Training: 2025-12-01 06:06:29,092-Speed 1101.89 samples/sec   Loss 2.4117 target_logit_mean -0.0015 lma 0.6943  cos_theta_tmp 0.7640  Epoch: 6   Global Step: 97000   Required: 30 hours
Training: 2025-12-01 06:06:46,519-Speed 1101.78 samples/sec   Loss 2.5312 target_logit_mean 0.0002 lma 0.6788  cos_theta_tmp 0.7612  Epoch: 6   Global Step: 97050   Required: 30 hours
Training: 2025-12-01 06:07:03,933-Speed 1102.59 samples/sec   Loss 2.4415 target_logit_mean -0.0018 lma 0.6664  cos_theta_tmp 0.7569  Epoch: 6   Global Step: 97100   Required: 30 hours
Training: 2025-12-01 06:07:21,360-Speed 1101.77 samples/sec   Loss 2.4135 target_logit_mean 0.0008 lma 0.6850  cos_theta_tmp 0.7592  Epoch: 6   Global Step: 97150   Required: 30 hours
Training: 2025-12-01 06:07:38,774-Speed 1102.62 samples/sec   Loss 2.4551 target_logit_mean -0.0011 lma 0.6711  cos_theta_tmp 0.7557  Epoch: 6   Global Step: 97200   Required: 30 hours
Training: 2025-12-01 06:07:56,203-Speed 1101.69 samples/sec   Loss 2.4745 target_logit_mean -0.0012 lma 0.6835  cos_theta_tmp 0.7592  Epoch: 6   Global Step: 97250   Required: 30 hours
Training: 2025-12-01 06:08:13,617-Speed 1102.61 samples/sec   Loss 2.4486 target_logit_mean -0.0026 lma 0.6826  cos_theta_tmp 0.7598  Epoch: 6   Global Step: 97300   Required: 30 hours
Training: 2025-12-01 06:08:31,044-Speed 1101.78 samples/sec   Loss 2.3952 target_logit_mean -0.0013 lma 0.6922  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 97350   Required: 30 hours
Training: 2025-12-01 06:08:48,470-Speed 1101.83 samples/sec   Loss 2.3400 target_logit_mean 0.0004 lma 0.6808  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 97400   Required: 30 hours
Training: 2025-12-01 06:09:05,879-Speed 1102.90 samples/sec   Loss 2.3886 target_logit_mean -0.0034 lma 0.6879  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 97450   Required: 30 hours
Training: 2025-12-01 06:09:23,306-Speed 1101.81 samples/sec   Loss 2.5117 target_logit_mean 0.0012 lma 0.6829  cos_theta_tmp 0.7608  Epoch: 6   Global Step: 97500   Required: 30 hours
Training: 2025-12-01 06:09:40,718-Speed 1102.68 samples/sec   Loss 2.3894 target_logit_mean -0.0023 lma 0.6706  cos_theta_tmp 0.7610  Epoch: 6   Global Step: 97550   Required: 30 hours
Training: 2025-12-01 06:09:58,143-Speed 1101.93 samples/sec   Loss 2.3857 target_logit_mean -0.0009 lma 0.6778  cos_theta_tmp 0.7643  Epoch: 6   Global Step: 97600   Required: 30 hours
Training: 2025-12-01 06:10:15,572-Speed 1101.67 samples/sec   Loss 2.4190 target_logit_mean -0.0014 lma 0.6798  cos_theta_tmp 0.7550  Epoch: 6   Global Step: 97650   Required: 30 hours
Training: 2025-12-01 06:10:32,989-Speed 1102.41 samples/sec   Loss 2.3795 target_logit_mean -0.0019 lma 0.6757  cos_theta_tmp 0.7580  Epoch: 6   Global Step: 97700   Required: 30 hours
Training: 2025-12-01 06:10:50,415-Speed 1101.83 samples/sec   Loss 2.4286 target_logit_mean -0.0011 lma 0.6659  cos_theta_tmp 0.7505  Epoch: 6   Global Step: 97750   Required: 30 hours
Training: 2025-12-01 06:11:07,829-Speed 1102.59 samples/sec   Loss 2.4624 target_logit_mean -0.0007 lma 0.6793  cos_theta_tmp 0.7602  Epoch: 6   Global Step: 97800   Required: 30 hours
Training: 2025-12-01 06:11:25,261-Speed 1101.49 samples/sec   Loss 2.4962 target_logit_mean -0.0009 lma 0.6775  cos_theta_tmp 0.7601  Epoch: 6   Global Step: 97850   Required: 30 hours
Training: 2025-12-01 06:11:42,674-Speed 1102.60 samples/sec   Loss 2.3959 target_logit_mean -0.0005 lma 0.6771  cos_theta_tmp 0.7605  Epoch: 6   Global Step: 97900   Required: 30 hours
Training: 2025-12-01 06:12:00,103-Speed 1101.71 samples/sec   Loss 2.4531 target_logit_mean -0.0009 lma 0.6871  cos_theta_tmp 0.7637  Epoch: 6   Global Step: 97950   Required: 30 hours
Training: 2025-12-01 06:12:17,529-Speed 1101.81 samples/sec   Loss 2.3981 target_logit_mean -0.0016 lma 0.6792  cos_theta_tmp 0.7663  Epoch: 6   Global Step: 98000   Required: 30 hours
Training: 2025-12-01 06:12:34,946-Speed 1102.45 samples/sec   Loss 2.4051 target_logit_mean -0.0022 lma 0.6823  cos_theta_tmp 0.7628  Epoch: 6   Global Step: 98050   Required: 30 hours
Training: 2025-12-01 06:12:52,375-Speed 1101.62 samples/sec   Loss 2.4746 target_logit_mean 0.0002 lma 0.6828  cos_theta_tmp 0.7604  Epoch: 6   Global Step: 98100   Required: 30 hours
