Training: 2025-12-11 21:57:15,474-rank_id: 0
Training: 2025-12-13 10:37:36,673-[IJB][IJBC_gt_aligned] {'Norm:True_Det:True_tpr_at_fpr_1e-06': 81.03492355678273, 'Norm:True_Det:True_thresh_at_fpr_1e-06': 0.4715185977428873, 'Norm:True_Det:True_tpr_at_fpr_1e-05': 90.41775323413611, 'Norm:True_Det:True_thresh_at_fpr_1e-05': 0.36044213642283485, 'Norm:True_Det:True_tpr_at_fpr_0.0001': 93.94078846448842, 'Norm:True_Det:True_thresh_at_fpr_0.0001': 0.28499042512047645, 'Norm:True_Det:True_tpr_at_fpr_0.001': 95.99120519507082, 'Norm:True_Det:True_thresh_at_fpr_0.001': 0.2200985161659318, 'Norm:True_Det:True_tpr_at_fpr_0.01': 97.53029605767756, 'Norm:True_Det:True_thresh_at_fpr_0.01': 0.15814017716502993, 'Norm:True_Det:True_tpr_at_fpr_0.1': 98.70634555402158, 'Norm:True_Det:True_thresh_at_fpr_0.1': 0.08500765151731024, 'Norm:True_Det:False_tpr_at_fpr_1e-06': 78.81065603108861, 'Norm:True_Det:False_thresh_at_fpr_1e-06': 0.48988401734921583, 'Norm:True_Det:False_tpr_at_fpr_1e-05': 90.02914557447461, 'Norm:True_Det:False_thresh_at_fpr_1e-05': 0.36581105802227787, 'Norm:True_Det:False_tpr_at_fpr_0.0001': 93.84874980825279, 'Norm:True_Det:False_thresh_at_fpr_0.0001': 0.28680459168775285, 'Norm:True_Det:False_tpr_at_fpr_0.001': 95.94518586695301, 'Norm:True_Det:False_thresh_at_fpr_0.001': 0.22108570699992172, 'Norm:True_Det:False_tpr_at_fpr_0.01': 97.52006954031805, 'Norm:True_Det:False_thresh_at_fpr_0.01': 0.15846452992870277, 'Norm:True_Det:False_tpr_at_fpr_0.1': 98.71145881270134, 'Norm:True_Det:False_thresh_at_fpr_0.1': 0.08500776191182673, 'Norm:False_Det:True_tpr_at_fpr_1e-06': 77.12328066676893, 'Norm:False_Det:True_thresh_at_fpr_1e-06': 0.487987970577472, 'Norm:False_Det:True_tpr_at_fpr_1e-05': 88.11167356956588, 'Norm:False_Det:True_thresh_at_fpr_1e-05': 0.381047471268209, 'Norm:False_Det:True_tpr_at_fpr_0.0001': 93.19936595592371, 'Norm:False_Det:True_thresh_at_fpr_0.0001': 0.29499468708084964, 'Norm:False_Det:True_tpr_at_fpr_0.001': 95.76622181316152, 'Norm:False_Det:True_thresh_at_fpr_0.001': 0.2250136001908718, 'Norm:False_Det:True_tpr_at_fpr_0.01': 97.45359717748121, 'Norm:False_Det:True_thresh_at_fpr_0.01': 0.1603707734489181, 'Norm:False_Det:True_tpr_at_fpr_0.1': 98.7267985887406, 'Norm:False_Det:True_thresh_at_fpr_0.1': 0.0862644976343766}
Training: 2025-12-13 10:39:27,381-[TinyFace][tinyface_aligned_pad_0.1] {'rank-1': 59.06652212142944, 'rank-5': 64.61910009384155, 'rank-20': 68.53540539741516}
Training: 2025-12-13 10:39:53,994-Speed 32.06 samples/sec   Loss 0.6860 target_logit_mean 0.0045 lma 0.7010  cos_theta_tmp 0.8549 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 363950   Required: 3 hours
Training: 2025-12-13 10:40:11,067-Speed 1124.67 samples/sec   Loss 0.6781 target_logit_mean 0.0060 lma 0.6968  cos_theta_tmp 0.8511 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 24   Global Step: 364000   Required: 3 hours
Training: 2025-12-13 10:40:28,205-Speed 1120.34 samples/sec   Loss 0.6664 target_logit_mean 0.0064 lma 0.6963  cos_theta_tmp 0.8509 geom_penalty 0.0064 geom_weighted 0.0064 Epoch: 24   Global Step: 364050   Required: 3 hours
Training: 2025-12-13 10:40:45,347-Speed 1120.14 samples/sec   Loss 0.6477 target_logit_mean 0.0070 lma 0.7042  cos_theta_tmp 0.8537 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 24   Global Step: 364100   Required: 3 hours
Training: 2025-12-13 10:41:02,512-Speed 1118.59 samples/sec   Loss 0.6557 target_logit_mean 0.0045 lma 0.7078  cos_theta_tmp 0.8551 geom_penalty 0.0084 geom_weighted 0.0084 Epoch: 24   Global Step: 364150   Required: 3 hours
Training: 2025-12-13 10:41:19,676-Speed 1118.68 samples/sec   Loss 0.6683 target_logit_mean 0.0058 lma 0.6917  cos_theta_tmp 0.8527 geom_penalty 0.0040 geom_weighted 0.0040 Epoch: 24   Global Step: 364200   Required: 3 hours
Training: 2025-12-13 10:41:37,124-Speed 1100.41 samples/sec   Loss 0.6565 target_logit_mean 0.0086 lma 0.7126  cos_theta_tmp 0.8547 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 24   Global Step: 364250   Required: 3 hours
Training: 2025-12-13 10:41:54,599-Speed 1098.78 samples/sec   Loss 0.6805 target_logit_mean 0.0034 lma 0.6931  cos_theta_tmp 0.8532 geom_penalty 0.0055 geom_weighted 0.0055 Epoch: 24   Global Step: 364300   Required: 3 hours
Training: 2025-12-13 10:42:12,074-Speed 1098.78 samples/sec   Loss 0.6866 target_logit_mean 0.0090 lma 0.7116  cos_theta_tmp 0.8593 geom_penalty 0.0077 geom_weighted 0.0077 Epoch: 24   Global Step: 364350   Required: 3 hours
Training: 2025-12-13 10:42:29,560-Speed 1098.09 samples/sec   Loss 0.6757 target_logit_mean 0.0109 lma 0.7022  cos_theta_tmp 0.8534 geom_penalty 0.0096 geom_weighted 0.0096 Epoch: 24   Global Step: 364400   Required: 3 hours
Training: 2025-12-13 10:42:46,978-Speed 1102.34 samples/sec   Loss 0.6780 target_logit_mean 0.0045 lma 0.6915  cos_theta_tmp 0.8488 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 24   Global Step: 364450   Required: 3 hours
Training: 2025-12-13 10:43:04,481-Speed 1097.00 samples/sec   Loss 0.6803 target_logit_mean 0.0089 lma 0.6873  cos_theta_tmp 0.8537 geom_penalty 0.0072 geom_weighted 0.0072 Epoch: 24   Global Step: 364500   Required: 3 hours
Training: 2025-12-13 10:43:21,937-Speed 1099.96 samples/sec   Loss 0.6674 target_logit_mean 0.0105 lma 0.7043  cos_theta_tmp 0.8508 geom_penalty 0.0109 geom_weighted 0.0109 Epoch: 24   Global Step: 364550   Required: 3 hours
Training: 2025-12-13 10:43:39,350-Speed 1102.72 samples/sec   Loss 0.6724 target_logit_mean 0.0023 lma 0.6810  cos_theta_tmp 0.8559 geom_penalty 0.0025 geom_weighted 0.0025 Epoch: 24   Global Step: 364600   Required: 3 hours
Training: 2025-12-13 10:43:56,762-Speed 1102.71 samples/sec   Loss 0.6822 target_logit_mean 0.0080 lma 0.7102  cos_theta_tmp 0.8531 geom_penalty 0.0090 geom_weighted 0.0090 Epoch: 24   Global Step: 364650   Required: 3 hours
Training: 2025-12-13 10:44:14,160-Speed 1103.64 samples/sec   Loss 0.6587 target_logit_mean 0.0030 lma 0.6970  cos_theta_tmp 0.8534 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 364700   Required: 3 hours
Training: 2025-12-13 10:44:31,570-Speed 1102.91 samples/sec   Loss 0.6456 target_logit_mean 0.0055 lma 0.7047  cos_theta_tmp 0.8540 geom_penalty 0.0053 geom_weighted 0.0053 Epoch: 24   Global Step: 364750   Required: 3 hours
Training: 2025-12-13 10:44:48,988-Speed 1102.32 samples/sec   Loss 0.6849 target_logit_mean 0.0067 lma 0.7057  cos_theta_tmp 0.8576 geom_penalty 0.0054 geom_weighted 0.0054 Epoch: 24   Global Step: 364800   Required: 3 hours
Training: 2025-12-13 10:45:06,393-Speed 1103.17 samples/sec   Loss 0.6868 target_logit_mean 0.0097 lma 0.6907  cos_theta_tmp 0.8510 geom_penalty 0.0104 geom_weighted 0.0104 Epoch: 24   Global Step: 364850   Required: 3 hours
Training: 2025-12-13 10:45:23,799-Speed 1103.10 samples/sec   Loss 0.6943 target_logit_mean 0.0085 lma 0.7021  cos_theta_tmp 0.8505 geom_penalty 0.0079 geom_weighted 0.0079 Epoch: 24   Global Step: 364900   Required: 3 hours
Training: 2025-12-13 10:45:41,199-Speed 1103.50 samples/sec   Loss 0.6798 target_logit_mean 0.0068 lma 0.6891  cos_theta_tmp 0.8530 geom_penalty 0.0073 geom_weighted 0.0073 Epoch: 24   Global Step: 364950   Required: 3 hours
Training: 2025-12-13 10:45:58,613-Speed 1102.63 samples/sec   Loss 0.6658 target_logit_mean 0.0042 lma 0.7020  cos_theta_tmp 0.8531 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 365000   Required: 3 hours
Training: 2025-12-13 10:46:16,011-Speed 1103.64 samples/sec   Loss 0.6547 target_logit_mean 0.0056 lma 0.6952  cos_theta_tmp 0.8532 geom_penalty 0.0039 geom_weighted 0.0039 Epoch: 24   Global Step: 365050   Required: 3 hours
Training: 2025-12-13 10:46:33,415-Speed 1103.25 samples/sec   Loss 0.6732 target_logit_mean 0.0055 lma 0.6930  cos_theta_tmp 0.8531 geom_penalty 0.0068 geom_weighted 0.0068 Epoch: 24   Global Step: 365100   Required: 3 hours
Training: 2025-12-13 10:46:50,823-Speed 1102.97 samples/sec   Loss 0.6428 target_logit_mean 0.0080 lma 0.6936  cos_theta_tmp 0.8555 geom_penalty 0.0052 geom_weighted 0.0052 Epoch: 24   Global Step: 365150   Required: 3 hours
Training: 2025-12-13 10:47:08,221-Speed 1103.68 samples/sec   Loss 0.6809 target_logit_mean 0.0062 lma 0.6988  cos_theta_tmp 0.8527 geom_penalty 0.0050 geom_weighted 0.0050 Epoch: 24   Global Step: 365200   Required: 3 hours
Training: 2025-12-13 10:47:25,629-Speed 1102.98 samples/sec   Loss 0.6852 target_logit_mean 0.0026 lma 0.6941  cos_theta_tmp 0.8535 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 365250   Required: 3 hours
Training: 2025-12-13 10:47:43,022-Speed 1103.91 samples/sec   Loss 0.6558 target_logit_mean 0.0061 lma 0.6867  cos_theta_tmp 0.8502 geom_penalty 0.0071 geom_weighted 0.0071 Epoch: 24   Global Step: 365300   Required: 3 hours
Training: 2025-12-13 10:48:00,430-Speed 1103.01 samples/sec   Loss 0.6643 target_logit_mean 0.0044 lma 0.6896  cos_theta_tmp 0.8544 geom_penalty 0.0042 geom_weighted 0.0042 Epoch: 24   Global Step: 365350   Required: 3 hours
Training: 2025-12-13 10:48:17,830-Speed 1103.47 samples/sec   Loss 0.6818 target_logit_mean 0.0036 lma 0.6958  cos_theta_tmp 0.8510 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 365400   Required: 3 hours
Training: 2025-12-13 10:48:35,238-Speed 1103.00 samples/sec   Loss 0.6553 target_logit_mean 0.0049 lma 0.7030  cos_theta_tmp 0.8555 geom_penalty 0.0044 geom_weighted 0.0044 Epoch: 24   Global Step: 365450   Required: 3 hours
Training: 2025-12-13 10:48:52,645-Speed 1103.05 samples/sec   Loss 0.6833 target_logit_mean 0.0024 lma 0.6956  cos_theta_tmp 0.8523 geom_penalty 0.0027 geom_weighted 0.0027 Epoch: 24   Global Step: 365500   Required: 3 hours
Training: 2025-12-13 10:49:10,042-Speed 1103.65 samples/sec   Loss 0.6752 target_logit_mean 0.0046 lma 0.6849  cos_theta_tmp 0.8543 geom_penalty 0.0027 geom_weighted 0.0027 Epoch: 24   Global Step: 365550   Required: 3 hours
Training: 2025-12-13 10:49:27,447-Speed 1103.21 samples/sec   Loss 0.6976 target_logit_mean 0.0042 lma 0.6984  cos_theta_tmp 0.8519 geom_penalty 0.0050 geom_weighted 0.0050 Epoch: 24   Global Step: 365600   Required: 3 hours
Training: 2025-12-13 10:49:44,850-Speed 1103.31 samples/sec   Loss 0.6833 target_logit_mean 0.0044 lma 0.6997  cos_theta_tmp 0.8507 geom_penalty 0.0042 geom_weighted 0.0042 Epoch: 24   Global Step: 365650   Required: 3 hours
Training: 2025-12-13 10:50:02,256-Speed 1103.09 samples/sec   Loss 0.6915 target_logit_mean 0.0086 lma 0.6857  cos_theta_tmp 0.8476 geom_penalty 0.0072 geom_weighted 0.0072 Epoch: 24   Global Step: 365700   Required: 3 hours
Training: 2025-12-13 10:50:19,679-Speed 1102.09 samples/sec   Loss 0.6613 target_logit_mean 0.0011 lma 0.6898  cos_theta_tmp 0.8527 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 24   Global Step: 365750   Required: 3 hours
Training: 2025-12-13 10:50:37,185-Speed 1096.80 samples/sec   Loss 0.6790 target_logit_mean 0.0039 lma 0.6921  cos_theta_tmp 0.8546 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 365800   Required: 3 hours
Training: 2025-12-13 10:50:54,609-Speed 1102.00 samples/sec   Loss 0.6604 target_logit_mean 0.0026 lma 0.6866  cos_theta_tmp 0.8517 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 24   Global Step: 365850   Required: 3 hours
Training: 2025-12-13 10:51:12,005-Speed 1103.71 samples/sec   Loss 0.6493 target_logit_mean 0.0028 lma 0.6905  cos_theta_tmp 0.8545 geom_penalty 0.0020 geom_weighted 0.0020 Epoch: 24   Global Step: 365900   Required: 3 hours
Training: 2025-12-13 10:51:29,414-Speed 1102.95 samples/sec   Loss 0.6914 target_logit_mean 0.0053 lma 0.6982  cos_theta_tmp 0.8538 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 24   Global Step: 365950   Required: 3 hours
Training: 2025-12-13 10:51:46,804-Speed 1104.12 samples/sec   Loss 0.6966 target_logit_mean 0.0091 lma 0.6983  cos_theta_tmp 0.8550 geom_penalty 0.0060 geom_weighted 0.0060 Epoch: 24   Global Step: 366000   Required: 3 hours
Training: 2025-12-13 10:52:04,214-Speed 1102.88 samples/sec   Loss 0.6766 target_logit_mean 0.0042 lma 0.6957  cos_theta_tmp 0.8528 geom_penalty 0.0062 geom_weighted 0.0062 Epoch: 24   Global Step: 366050   Required: 3 hours
Training: 2025-12-13 10:52:21,622-Speed 1102.95 samples/sec   Loss 0.6643 target_logit_mean 0.0045 lma 0.6902  cos_theta_tmp 0.8533 geom_penalty 0.0045 geom_weighted 0.0045 Epoch: 24   Global Step: 366100   Required: 3 hours
Training: 2025-12-13 10:52:39,019-Speed 1103.73 samples/sec   Loss 0.6401 target_logit_mean 0.0030 lma 0.6938  cos_theta_tmp 0.8541 geom_penalty 0.0029 geom_weighted 0.0029 Epoch: 24   Global Step: 366150   Required: 3 hours
Training: 2025-12-13 10:52:56,427-Speed 1103.01 samples/sec   Loss 0.6944 target_logit_mean 0.0019 lma 0.6997  cos_theta_tmp 0.8530 geom_penalty 0.0051 geom_weighted 0.0051 Epoch: 24   Global Step: 366200   Required: 3 hours
Training: 2025-12-13 10:53:13,931-Speed 1096.95 samples/sec   Loss 0.7010 target_logit_mean 0.0051 lma 0.6970  cos_theta_tmp 0.8555 geom_penalty 0.0047 geom_weighted 0.0047 Epoch: 24   Global Step: 366250   Required: 3 hours
Training: 2025-12-13 10:53:31,449-Speed 1096.04 samples/sec   Loss 0.6715 target_logit_mean 0.0064 lma 0.6884  cos_theta_tmp 0.8557 geom_penalty 0.0036 geom_weighted 0.0036 Epoch: 24   Global Step: 366300   Required: 3 hours
Training: 2025-12-13 10:53:48,905-Speed 1099.97 samples/sec   Loss 0.6576 target_logit_mean 0.0051 lma 0.6885  cos_theta_tmp 0.8490 geom_penalty 0.0061 geom_weighted 0.0061 Epoch: 24   Global Step: 366350   Required: 3 hours
Training: 2025-12-13 10:54:06,354-Speed 1100.39 samples/sec   Loss 0.6951 target_logit_mean 0.0046 lma 0.7018  cos_theta_tmp 0.8536 geom_penalty 0.0069 geom_weighted 0.0069 Epoch: 24   Global Step: 366400   Required: 3 hours
Training: 2025-12-13 10:54:23,806-Speed 1100.23 samples/sec   Loss 0.6494 target_logit_mean 0.0022 lma 0.6914  cos_theta_tmp 0.8496 geom_penalty 0.0031 geom_weighted 0.0031 Epoch: 24   Global Step: 366450   Required: 3 hours
Training: 2025-12-13 10:54:41,262-Speed 1100.01 samples/sec   Loss 0.7011 target_logit_mean 0.0032 lma 0.6894  cos_theta_tmp 0.8519 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 24   Global Step: 366500   Required: 3 hours
Training: 2025-12-13 10:54:58,690-Speed 1101.70 samples/sec   Loss 0.6839 target_logit_mean 0.0035 lma 0.6974  cos_theta_tmp 0.8507 geom_penalty 0.0054 geom_weighted 0.0054 Epoch: 24   Global Step: 366550   Required: 3 hours
Training: 2025-12-13 10:55:16,151-Speed 1099.67 samples/sec   Loss 0.6874 target_logit_mean 0.0067 lma 0.7112  cos_theta_tmp 0.8520 geom_penalty 0.0061 geom_weighted 0.0061 Epoch: 24   Global Step: 366600   Required: 3 hours
Training: 2025-12-13 10:55:33,604-Speed 1100.12 samples/sec   Loss 0.6713 target_logit_mean 0.0045 lma 0.6931  cos_theta_tmp 0.8510 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 24   Global Step: 366650   Required: 3 hours
Training: 2025-12-13 10:55:51,070-Speed 1099.38 samples/sec   Loss 0.6800 target_logit_mean 0.0018 lma 0.6973  cos_theta_tmp 0.8519 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 366700   Required: 3 hours
Training: 2025-12-13 10:56:08,533-Speed 1099.48 samples/sec   Loss 0.6575 target_logit_mean 0.0005 lma 0.6955  cos_theta_tmp 0.8560 geom_penalty 0.0021 geom_weighted 0.0021 Epoch: 24   Global Step: 366750   Required: 3 hours
Training: 2025-12-13 10:56:25,932-Speed 1103.56 samples/sec   Loss 0.6729 target_logit_mean 0.0052 lma 0.6868  cos_theta_tmp 0.8544 geom_penalty 0.0049 geom_weighted 0.0049 Epoch: 24   Global Step: 366800   Required: 3 hours
Training: 2025-12-13 10:56:43,327-Speed 1103.83 samples/sec   Loss 0.6655 target_logit_mean 0.0008 lma 0.6872  cos_theta_tmp 0.8533 geom_penalty 0.0016 geom_weighted 0.0016 Epoch: 24   Global Step: 366850   Required: 3 hours
Training: 2025-12-13 10:57:00,723-Speed 1103.76 samples/sec   Loss 0.6774 target_logit_mean 0.0065 lma 0.7031  cos_theta_tmp 0.8542 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 24   Global Step: 366900   Required: 3 hours
Training: 2025-12-13 10:57:18,122-Speed 1103.57 samples/sec   Loss 0.6814 target_logit_mean 0.0040 lma 0.6947  cos_theta_tmp 0.8523 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 24   Global Step: 366950   Required: 3 hours
Training: 2025-12-13 10:57:35,521-Speed 1103.57 samples/sec   Loss 0.6737 target_logit_mean 0.0047 lma 0.6933  cos_theta_tmp 0.8554 geom_penalty 0.0053 geom_weighted 0.0053 Epoch: 24   Global Step: 367000   Required: 3 hours
Training: 2025-12-13 10:57:52,917-Speed 1103.72 samples/sec   Loss 0.6642 target_logit_mean 0.0029 lma 0.6958  cos_theta_tmp 0.8529 geom_penalty 0.0032 geom_weighted 0.0032 Epoch: 24   Global Step: 367050   Required: 3 hours
Training: 2025-12-13 10:58:10,315-Speed 1103.60 samples/sec   Loss 0.6824 target_logit_mean 0.0044 lma 0.6976  cos_theta_tmp 0.8540 geom_penalty 0.0064 geom_weighted 0.0064 Epoch: 24   Global Step: 367100   Required: 3 hours
Training: 2025-12-13 10:58:27,716-Speed 1103.48 samples/sec   Loss 0.6635 target_logit_mean 0.0041 lma 0.6983  cos_theta_tmp 0.8535 geom_penalty 0.0025 geom_weighted 0.0025 Epoch: 24   Global Step: 367150   Required: 3 hours
Training: 2025-12-13 10:58:45,115-Speed 1103.53 samples/sec   Loss 0.6966 target_logit_mean 0.0000 lma 0.6902  cos_theta_tmp 0.8515 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 367200   Required: 3 hours
Training: 2025-12-13 10:59:02,517-Speed 1103.43 samples/sec   Loss 0.6669 target_logit_mean 0.0080 lma 0.7071  cos_theta_tmp 0.8524 geom_penalty 0.0063 geom_weighted 0.0063 Epoch: 24   Global Step: 367250   Required: 3 hours
Training: 2025-12-13 10:59:19,915-Speed 1103.63 samples/sec   Loss 0.6748 target_logit_mean 0.0047 lma 0.6945  cos_theta_tmp 0.8493 geom_penalty 0.0053 geom_weighted 0.0053 Epoch: 24   Global Step: 367300   Required: 3 hours
Training: 2025-12-13 10:59:37,314-Speed 1103.52 samples/sec   Loss 0.6766 target_logit_mean 0.0038 lma 0.7105  cos_theta_tmp 0.8576 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 367350   Required: 3 hours
Training: 2025-12-13 10:59:54,734-Speed 1102.26 samples/sec   Loss 0.6757 target_logit_mean 0.0004 lma 0.6942  cos_theta_tmp 0.8539 geom_penalty 0.0024 geom_weighted 0.0024 Epoch: 24   Global Step: 367400   Required: 3 hours
Training: 2025-12-13 11:00:12,165-Speed 1101.54 samples/sec   Loss 0.6664 target_logit_mean 0.0057 lma 0.6836  cos_theta_tmp 0.8490 geom_penalty 0.0046 geom_weighted 0.0046 Epoch: 24   Global Step: 367450   Required: 3 hours
Training: 2025-12-13 11:00:29,567-Speed 1103.34 samples/sec   Loss 0.6864 target_logit_mean 0.0050 lma 0.6963  cos_theta_tmp 0.8524 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 367500   Required: 3 hours
Training: 2025-12-13 11:00:46,966-Speed 1103.61 samples/sec   Loss 0.6786 target_logit_mean 0.0069 lma 0.6920  cos_theta_tmp 0.8536 geom_penalty 0.0062 geom_weighted 0.0062 Epoch: 24   Global Step: 367550   Required: 3 hours
Training: 2025-12-13 11:01:04,377-Speed 1102.78 samples/sec   Loss 0.6832 target_logit_mean 0.0059 lma 0.6918  cos_theta_tmp 0.8576 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 24   Global Step: 367600   Required: 3 hours
Training: 2025-12-13 11:01:21,778-Speed 1103.47 samples/sec   Loss 0.6698 target_logit_mean 0.0060 lma 0.7044  cos_theta_tmp 0.8535 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 24   Global Step: 367650   Required: 3 hours
Training: 2025-12-13 11:01:39,176-Speed 1103.59 samples/sec   Loss 0.6364 target_logit_mean 0.0052 lma 0.6932  cos_theta_tmp 0.8532 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 24   Global Step: 367700   Required: 3 hours
Training: 2025-12-13 11:01:56,576-Speed 1103.50 samples/sec   Loss 0.6919 target_logit_mean 0.0005 lma 0.6846  cos_theta_tmp 0.8562 geom_penalty 0.0012 geom_weighted 0.0012 Epoch: 24   Global Step: 367750   Required: 3 hours
Training: 2025-12-13 11:02:13,976-Speed 1103.52 samples/sec   Loss 0.6934 target_logit_mean 0.0059 lma 0.6917  cos_theta_tmp 0.8506 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 367800   Required: 3 hours
Training: 2025-12-13 11:02:31,377-Speed 1103.40 samples/sec   Loss 0.6808 target_logit_mean 0.0080 lma 0.6928  cos_theta_tmp 0.8504 geom_penalty 0.0068 geom_weighted 0.0068 Epoch: 24   Global Step: 367850   Required: 3 hours
Training: 2025-12-13 11:02:48,778-Speed 1103.46 samples/sec   Loss 0.6941 target_logit_mean 0.0054 lma 0.7014  cos_theta_tmp 0.8570 geom_penalty 0.0044 geom_weighted 0.0044 Epoch: 24   Global Step: 367900   Required: 3 hours
Training: 2025-12-13 11:03:06,173-Speed 1103.77 samples/sec   Loss 0.6518 target_logit_mean 0.0081 lma 0.7093  cos_theta_tmp 0.8543 geom_penalty 0.0077 geom_weighted 0.0077 Epoch: 24   Global Step: 367950   Required: 3 hours
Training: 2025-12-13 11:03:23,572-Speed 1103.55 samples/sec   Loss 0.6854 target_logit_mean 0.0031 lma 0.6960  cos_theta_tmp 0.8558 geom_penalty 0.0025 geom_weighted 0.0025 Epoch: 24   Global Step: 368000   Required: 3 hours
Training: 2025-12-13 11:03:40,980-Speed 1103.00 samples/sec   Loss 0.6888 target_logit_mean 0.0047 lma 0.6976  cos_theta_tmp 0.8522 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 368050   Required: 3 hours
Training: 2025-12-13 11:03:58,382-Speed 1103.40 samples/sec   Loss 0.6935 target_logit_mean 0.0067 lma 0.6941  cos_theta_tmp 0.8573 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 368100   Required: 3 hours
Training: 2025-12-13 11:04:15,783-Speed 1103.41 samples/sec   Loss 0.6821 target_logit_mean 0.0054 lma 0.7042  cos_theta_tmp 0.8573 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 368150   Required: 3 hours
Training: 2025-12-13 11:04:33,181-Speed 1103.65 samples/sec   Loss 0.6889 target_logit_mean 0.0041 lma 0.6972  cos_theta_tmp 0.8530 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 368200   Required: 3 hours
Training: 2025-12-13 11:04:50,579-Speed 1103.61 samples/sec   Loss 0.7104 target_logit_mean 0.0033 lma 0.6930  cos_theta_tmp 0.8509 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 368250   Required: 3 hours
Training: 2025-12-13 11:05:07,970-Speed 1104.06 samples/sec   Loss 0.6622 target_logit_mean 0.0058 lma 0.6921  cos_theta_tmp 0.8551 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 368300   Required: 3 hours
Training: 2025-12-13 11:05:25,367-Speed 1103.71 samples/sec   Loss 0.6774 target_logit_mean 0.0038 lma 0.6961  cos_theta_tmp 0.8535 geom_penalty 0.0032 geom_weighted 0.0032 Epoch: 24   Global Step: 368350   Required: 3 hours
Training: 2025-12-13 11:05:42,765-Speed 1103.62 samples/sec   Loss 0.7039 target_logit_mean 0.0045 lma 0.6922  cos_theta_tmp 0.8557 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 368400   Required: 3 hours
Training: 2025-12-13 11:06:00,165-Speed 1103.46 samples/sec   Loss 0.6719 target_logit_mean 0.0054 lma 0.6820  cos_theta_tmp 0.8502 geom_penalty 0.0045 geom_weighted 0.0045 Epoch: 24   Global Step: 368450   Required: 3 hours
Training: 2025-12-13 11:06:17,566-Speed 1103.49 samples/sec   Loss 0.6713 target_logit_mean 0.0043 lma 0.6865  cos_theta_tmp 0.8502 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 368500   Required: 3 hours
Training: 2025-12-13 11:06:34,965-Speed 1103.55 samples/sec   Loss 0.6608 target_logit_mean 0.0080 lma 0.6986  cos_theta_tmp 0.8526 geom_penalty 0.0079 geom_weighted 0.0079 Epoch: 24   Global Step: 368550   Required: 3 hours
Training: 2025-12-13 11:06:52,361-Speed 1103.73 samples/sec   Loss 0.6713 target_logit_mean 0.0086 lma 0.6814  cos_theta_tmp 0.8519 geom_penalty 0.0049 geom_weighted 0.0049 Epoch: 24   Global Step: 368600   Required: 3 hours
Training: 2025-12-13 11:07:09,758-Speed 1103.72 samples/sec   Loss 0.6565 target_logit_mean 0.0056 lma 0.7024  cos_theta_tmp 0.8553 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 368650   Required: 3 hours
Training: 2025-12-13 11:07:27,158-Speed 1103.45 samples/sec   Loss 0.6817 target_logit_mean 0.0058 lma 0.7002  cos_theta_tmp 0.8552 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 368700   Required: 3 hours
Training: 2025-12-13 11:07:44,559-Speed 1103.49 samples/sec   Loss 0.6862 target_logit_mean 0.0073 lma 0.6885  cos_theta_tmp 0.8514 geom_penalty 0.0095 geom_weighted 0.0095 Epoch: 24   Global Step: 368750   Required: 3 hours
